hour, t(sec), P1 (kW), Q1 (kvar)
74, 0.00000, 0.0417572, 0.0202239
75, 0.00000, 0.0704951, 0.0341421
76, 0.00000, 0.148167, 0.0717602
77, 0.00000, 0.249556, 0.120866
78, 0.00000, 0.298044, 0.144348
79, 0.00000, 0.249558, 0.120862
80, 0.00000, 0.075341, 0.0364891
81, 0.00000, 0.0833796, 0.0403823
82, 0.00000, 0.140605, 0.0680978
83, 0.00000, 0.294629, 0.1427
84, 0.00000, 0.494256, 0.239409
85, 0.00000, 0.58916, 0.285357
86, 0.00000, 0.494275, 0.239359
87, 0.00000, -0.011915, -0.00576916
88, 0.00000, -0.240401, -0.116437
89, 0.00000, -0.399086, -0.193298
90, 0.00000, -0.502818, -0.24354
91, 0.00000, -0.565615, -0.273957
92, 0.00000, -0.562522, -0.272465
93, 0.00000, -0.58057, -0.281262
94, 0.00000, -0.630296, -0.305251
95, 0.00000, -0.237917, -0.115235
96, 0.00000, 0.0774589, 0.0375151
97, 0.00000, 0.249977, 0.12107
98, 0.00000, 0.38352, 0.185741
99, 0.00000, 0.316438, 0.153249
100, 0.00000, 0.224202, 0.108581
101, 0.00000, 0.131273, 0.063577
102, 0.00000, 0.0628021, 0.0304162
103, 0.00000, 0.0376465, 0.0182329
104, 0.00000, 0.0377256, 0.0182713
105, 0.00000, 0.0417572, 0.0202239
106, 0.00000, 0.0704951, 0.0341421
107, 0.00000, 0.148167, 0.0717602
108, 0.00000, 0.249556, 0.120866
109, 0.00000, 0.298044, 0.144348
110, 0.00000, 0.249558, 0.120862
111, 0.00000, -0.0119147, -0.00577001
112, 0.00000, -0.240401, -0.116437
113, 0.00000, -0.399086, -0.193298
114, 0.00000, -0.502818, -0.24354
115, 0.00000, -0.565615, -0.273957
116, 0.00000, -1.0538, -0.510492
117, 0.00000, -0.95308, -0.461703
118, 0.00000, -0.6303, -0.305245
119, 0.00000, -0.237917, -0.115235
120, 0.00000, 0.0774589, 0.0375151
121, 0.00000, 0.249977, 0.12107
122, 0.00000, 0.38352, 0.185741
123, 0.00000, 0.316438, 0.153249
124, 0.00000, 0.224202, 0.108581
125, 0.00000, 0.131273, 0.063577
126, 0.00000, 0.0628021, 0.0304162
127, 0.00000, 0.0376465, 0.0182329
128, 0.00000, 0.0377256, 0.0182713
129, 0.00000, 0.0417572, 0.0202239
130, 0.00000, 0.0704951, 0.0341421
131, 0.00000, 0.148167, 0.0717602
132, 0.00000, 0.249556, 0.120866
133, 0.00000, 0.298044, 0.144348
134, 0.00000, 0.249558, 0.120862
135, 0.00000, -0.0119147, -0.00577001
136, 0.00000, -0.240401, -0.116437
137, 0.00000, -0.399086, -0.193298
138, 0.00000, -0.502818, -0.24354
139, 0.00000, -0.565615, -0.273957
140, 0.00000, -0.563787, -0.273089
141, 0.00000, -0.950993, -0.460685
142, 0.00000, -0.630297, -0.305257
143, 0.00000, -0.237917, -0.115235
144, 0.00000, 0.0774589, 0.0375151
145, 0.00000, 0.249977, 0.12107
146, 0.00000, 0.38352, 0.185741
147, 0.00000, 0.316438, 0.153249
148, 0.00000, 0.224202, 0.108581
149, 0.00000, 0.131273, 0.063577
150, 0.00000, 0.0628021, 0.0304162
151, 0.00000, 0.0376465, 0.0182329
152, 0.00000, 0.0377256, 0.0182713
153, 0.00000, 0.0417572, 0.0202239
154, 0.00000, 0.0704951, 0.0341421
155, 0.00000, 0.148167, 0.0717602
156, 0.00000, 0.249556, 0.120866
157, 0.00000, 0.298044, 0.144348
158, 0.00000, 0.249558, 0.120862
159, 0.00000, 0.075341, 0.0364891
160, 0.00000, 0.0833796, 0.0403823
161, 0.00000, 0.140605, 0.0680978
162, 0.00000, 0.294629, 0.1427
163, 0.00000, 0.494256, 0.239409
164, 0.00000, 0.58916, 0.285357
165, 0.00000, 0.494275, 0.239359
166, 0.00000, -0.011915, -0.00576916
167, 0.00000, -0.240401, -0.116437
168, 0.00000, -0.399086, -0.193298
169, 0.00000, -0.502818, -0.24354
170, 0.00000, -0.565615, -0.273957
171, 0.00000, -0.562522, -0.272465
172, 0.00000, -0.58057, -0.281262
173, 0.00000, -0.630296, -0.305251
174, 0.00000, -0.237917, -0.115235
175, 0.00000, 0.0774589, 0.0375151
176, 0.00000, 0.249977, 0.12107
177, 0.00000, 0.38352, 0.185741
178, 0.00000, 0.316438, 0.153249
179, 0.00000, 0.224202, 0.108581
180, 0.00000, 0.131273, 0.063577
181, 0.00000, 0.0628021, 0.0304162
182, 0.00000, 0.0376465, 0.0182329
183, 0.00000, 0.0377256, 0.0182713
184, 0.00000, 0.0417572, 0.0202239
185, 0.00000, 0.0704951, 0.0341421
186, 0.00000, 0.148167, 0.0717602
187, 0.00000, 0.249556, 0.120866
188, 0.00000, 0.298044, 0.144348
189, 0.00000, 0.249558, 0.120862
190, 0.00000, -0.0119147, -0.00577001
191, 0.00000, -0.240401, -0.116437
192, 0.00000, -0.399086, -0.193298
193, 0.00000, -0.502818, -0.24354
194, 0.00000, -0.565615, -0.273957
195, 0.00000, -1.0538, -0.510492
196, 0.00000, -0.95308, -0.461703
197, 0.00000, -0.6303, -0.305245
198, 0.00000, -0.237917, -0.115235
199, 0.00000, 0.0774589, 0.0375151
200, 0.00000, 0.249977, 0.12107
201, 0.00000, 0.38352, 0.185741
202, 0.00000, 0.316438, 0.153249
203, 0.00000, 0.224202, 0.108581
204, 0.00000, 0.131273, 0.063577
205, 0.00000, 0.0628021, 0.0304162
206, 0.00000, 0.0376465, 0.0182329
207, 0.00000, 0.0377256, 0.0182713
208, 0.00000, 0.0417572, 0.0202239
209, 0.00000, 0.0704951, 0.0341421
210, 0.00000, 0.148167, 0.0717602
211, 0.00000, 0.249556, 0.120866
212, 0.00000, 0.298044, 0.144348
213, 0.00000, 0.249558, 0.120862
214, 0.00000, -0.0119147, -0.00577001
215, 0.00000, -0.240401, -0.116437
216, 0.00000, -0.399086, -0.193298
217, 0.00000, -0.502818, -0.24354
218, 0.00000, -0.565615, -0.273957
219, 0.00000, -0.563787, -0.273089
220, 0.00000, -0.950993, -0.460685
221, 0.00000, -0.630297, -0.305257
222, 0.00000, -0.237917, -0.115235
223, 0.00000, 0.0774589, 0.0375151
224, 0.00000, 0.249977, 0.12107
225, 0.00000, 0.38352, 0.185741
226, 0.00000, 0.316438, 0.153249
227, 0.00000, 0.224202, 0.108581
228, 0.00000, 0.131273, 0.063577
229, 0.00000, 0.0628021, 0.0304162
230, 0.00000, 0.0376465, 0.0182329
231, 0.00000, 0.0377256, 0.0182713
232, 0.00000, 0.0417572, 0.0202239
233, 0.00000, 0.0704951, 0.0341421
234, 0.00000, 0.148167, 0.0717602
235, 0.00000, 0.249556, 0.120866
236, 0.00000, 0.298044, 0.144348
237, 0.00000, 0.249558, 0.120862
238, 0.00000, 0.075341, 0.0364891
239, 0.00000, 0.0833796, 0.0403823
240, 0.00000, 0.140605, 0.0680978
241, 0.00000, 0.294629, 0.1427
242, 0.00000, 0.494256, 0.239409
243, 0.00000, 0.58916, 0.285357
244, 0.00000, 0.494275, 0.239359
245, 0.00000, -0.011915, -0.00576916
246, 0.00000, -0.240401, -0.116437
247, 0.00000, -0.399086, -0.193298
248, 0.00000, -0.502818, -0.24354
249, 0.00000, -0.565615, -0.273957
250, 0.00000, -0.562522, -0.272465
251, 0.00000, -0.58057, -0.281262
252, 0.00000, -0.630296, -0.305251
253, 0.00000, -0.237917, -0.115235
254, 0.00000, 0.0774589, 0.0375151
255, 0.00000, 0.249977, 0.12107
256, 0.00000, 0.38352, 0.185741
257, 0.00000, 0.316438, 0.153249
258, 0.00000, 0.224202, 0.108581
259, 0.00000, 0.131273, 0.063577
260, 0.00000, 0.0628021, 0.0304162
261, 0.00000, 0.0376465, 0.0182329
262, 0.00000, 0.0377256, 0.0182713
263, 0.00000, 0.0417572, 0.0202239
264, 0.00000, 0.0704951, 0.0341421
265, 0.00000, 0.148167, 0.0717602
266, 0.00000, 0.249556, 0.120866
267, 0.00000, 0.298044, 0.144348
268, 0.00000, 0.249558, 0.120862
269, 0.00000, -0.0119147, -0.00577001
270, 0.00000, -0.240401, -0.116437
271, 0.00000, -0.399086, -0.193298
272, 0.00000, -0.502818, -0.24354
273, 0.00000, -0.565615, -0.273957
274, 0.00000, -1.0538, -0.510492
275, 0.00000, -0.95308, -0.461703
276, 0.00000, -0.6303, -0.305245
277, 0.00000, -0.237917, -0.115235
278, 0.00000, 0.0774589, 0.0375151
279, 0.00000, 0.249977, 0.12107
280, 0.00000, 0.38352, 0.185741
281, 0.00000, 0.316438, 0.153249
282, 0.00000, 0.224202, 0.108581
283, 0.00000, 0.131273, 0.063577
284, 0.00000, 0.0628021, 0.0304162
285, 0.00000, 0.0376465, 0.0182329
286, 0.00000, 0.0377256, 0.0182713
287, 0.00000, 0.0417572, 0.0202239
288, 0.00000, 0.0704951, 0.0341421
289, 0.00000, 0.148167, 0.0717602
290, 0.00000, 0.249556, 0.120866
291, 0.00000, 0.298044, 0.144348
292, 0.00000, 0.249558, 0.120862
293, 0.00000, -0.0119147, -0.00577001
294, 0.00000, -0.240401, -0.116437
295, 0.00000, -0.399086, -0.193298
296, 0.00000, -0.502818, -0.24354
297, 0.00000, -0.565615, -0.273957
298, 0.00000, -0.563787, -0.273089
299, 0.00000, -0.950993, -0.460685
300, 0.00000, -0.630297, -0.305257
301, 0.00000, -0.237917, -0.115235
302, 0.00000, 0.0774589, 0.0375151
303, 0.00000, 0.249977, 0.12107
304, 0.00000, 0.38352, 0.185741
305, 0.00000, 0.316438, 0.153249
306, 0.00000, 0.224202, 0.108581
307, 0.00000, 0.131273, 0.063577
308, 0.00000, 0.0628021, 0.0304162
309, 0.00000, 0.0376465, 0.0182329
310, 0.00000, 0.0377256, 0.0182713
311, 0.00000, 0.0417572, 0.0202239
312, 0.00000, 0.0704951, 0.0341421
313, 0.00000, 0.148167, 0.0717602
314, 0.00000, 0.249556, 0.120866
315, 0.00000, 0.298044, 0.144348
316, 0.00000, 0.249558, 0.120862
317, 0.00000, 0.075341, 0.0364891
318, 0.00000, 0.0833796, 0.0403823
319, 0.00000, 0.140605, 0.0680978
320, 0.00000, 0.294629, 0.1427
321, 0.00000, 0.494256, 0.239409
322, 0.00000, 0.58916, 0.285357
323, 0.00000, 0.494275, 0.239359
324, 0.00000, -0.011915, -0.00576916
325, 0.00000, -0.240401, -0.116437
326, 0.00000, -0.399086, -0.193298
327, 0.00000, -0.502818, -0.24354
328, 0.00000, -0.565615, -0.273957
329, 0.00000, -0.562522, -0.272465
330, 0.00000, -0.58057, -0.281262
331, 0.00000, -0.630296, -0.305251
332, 0.00000, -0.237917, -0.115235
333, 0.00000, 0.0774589, 0.0375151
334, 0.00000, 0.249977, 0.12107
335, 0.00000, 0.38352, 0.185741
336, 0.00000, 0.316438, 0.153249
337, 0.00000, 0.224202, 0.108581
338, 0.00000, 0.131273, 0.063577
339, 0.00000, 0.0628021, 0.0304162
340, 0.00000, 0.0376465, 0.0182329
341, 0.00000, 0.0377256, 0.0182713
342, 0.00000, 0.0417572, 0.0202239
343, 0.00000, 0.0704951, 0.0341421
344, 0.00000, 0.148167, 0.0717602
345, 0.00000, 0.249556, 0.120866
346, 0.00000, 0.298044, 0.144348
347, 0.00000, 0.249558, 0.120862
348, 0.00000, -0.0119147, -0.00577001
349, 0.00000, -0.240401, -0.116437
350, 0.00000, -0.399086, -0.193298
351, 0.00000, -0.502818, -0.24354
352, 0.00000, -0.565615, -0.273957
353, 0.00000, -1.0538, -0.510492
354, 0.00000, -0.95308, -0.461703
355, 0.00000, -0.6303, -0.305245
356, 0.00000, -0.237917, -0.115235
357, 0.00000, 0.0774589, 0.0375151
358, 0.00000, 0.249977, 0.12107
359, 0.00000, 0.38352, 0.185741
360, 0.00000, 0.316438, 0.153249
361, 0.00000, 0.224202, 0.108581
362, 0.00000, 0.131273, 0.063577
363, 0.00000, 0.0628021, 0.0304162
364, 0.00000, 0.0376465, 0.0182329
365, 0.00000, 0.0377256, 0.0182713
366, 0.00000, 0.0417572, 0.0202239
367, 0.00000, 0.0704951, 0.0341421
368, 0.00000, 0.148167, 0.0717602
369, 0.00000, 0.249556, 0.120866
370, 0.00000, 0.298044, 0.144348
371, 0.00000, 0.249558, 0.120862
372, 0.00000, -0.0119147, -0.00577001
373, 0.00000, -0.240401, -0.116437
374, 0.00000, -0.399086, -0.193298
375, 0.00000, -0.502818, -0.24354
376, 0.00000, -0.565615, -0.273957
377, 0.00000, -0.563787, -0.273089
378, 0.00000, -0.950993, -0.460685
379, 0.00000, -0.630297, -0.305257
380, 0.00000, -0.237917, -0.115235
381, 0.00000, 0.0774589, 0.0375151
382, 0.00000, 0.249977, 0.12107
383, 0.00000, 0.38352, 0.185741
384, 0.00000, 0.316438, 0.153249
385, 0.00000, 0.224202, 0.108581
386, 0.00000, 0.131273, 0.063577
387, 0.00000, 0.0628021, 0.0304162
388, 0.00000, 0.0376465, 0.0182329
389, 0.00000, 0.0377256, 0.0182713
390, 0.00000, 0.0417572, 0.0202239
391, 0.00000, 0.0704951, 0.0341421
392, 0.00000, 0.148167, 0.0717602
393, 0.00000, 0.249556, 0.120866
394, 0.00000, 0.298044, 0.144348
395, 0.00000, 0.249558, 0.120862
396, 0.00000, 0.075341, 0.0364891
397, 0.00000, 0.0833796, 0.0403823
398, 0.00000, 0.140605, 0.0680978
399, 0.00000, 0.294629, 0.1427
400, 0.00000, 0.494256, 0.239409
401, 0.00000, 0.58916, 0.285357
402, 0.00000, 0.494275, 0.239359
403, 0.00000, -0.011915, -0.00576916
404, 0.00000, -0.240401, -0.116437
405, 0.00000, -0.399086, -0.193298
406, 0.00000, -0.502818, -0.24354
407, 0.00000, -0.565615, -0.273957
408, 0.00000, -0.562522, -0.272465
409, 0.00000, -0.58057, -0.281262
410, 0.00000, -0.630296, -0.305251
411, 0.00000, -0.237917, -0.115235
412, 0.00000, 0.0774589, 0.0375151
413, 0.00000, 0.249977, 0.12107
414, 0.00000, 0.38352, 0.185741
415, 0.00000, 0.316438, 0.153249
416, 0.00000, 0.224202, 0.108581
417, 0.00000, 0.131273, 0.063577
418, 0.00000, 0.0628021, 0.0304162
419, 0.00000, 0.0376465, 0.0182329
420, 0.00000, 0.0377256, 0.0182713
421, 0.00000, 0.0417572, 0.0202239
422, 0.00000, 0.0704951, 0.0341421
423, 0.00000, 0.148167, 0.0717602
424, 0.00000, 0.249556, 0.120866
425, 0.00000, 0.298044, 0.144348
426, 0.00000, 0.249558, 0.120862
427, 0.00000, -0.0119147, -0.00577001
428, 0.00000, -0.240401, -0.116437
429, 0.00000, -0.399086, -0.193298
430, 0.00000, -0.502818, -0.24354
431, 0.00000, -0.565615, -0.273957
432, 0.00000, -1.0538, -0.510492
433, 0.00000, -0.95308, -0.461703
434, 0.00000, -0.6303, -0.305245
435, 0.00000, -0.237917, -0.115235
436, 0.00000, 0.0774589, 0.0375151
437, 0.00000, 0.249977, 0.12107
438, 0.00000, 0.38352, 0.185741
439, 0.00000, 0.316438, 0.153249
440, 0.00000, 0.224202, 0.108581
441, 0.00000, 0.131273, 0.063577
442, 0.00000, 0.0628021, 0.0304162
443, 0.00000, 0.0376465, 0.0182329
444, 0.00000, 0.0377256, 0.0182713
445, 0.00000, 0.0417572, 0.0202239
446, 0.00000, 0.0704951, 0.0341421
447, 0.00000, 0.148167, 0.0717602
448, 0.00000, 0.249556, 0.120866
449, 0.00000, 0.298044, 0.144348
450, 0.00000, 0.249558, 0.120862
451, 0.00000, -0.0119147, -0.00577001
452, 0.00000, -0.240401, -0.116437
453, 0.00000, -0.399086, -0.193298
454, 0.00000, -0.502818, -0.24354
455, 0.00000, -0.565615, -0.273957
456, 0.00000, -0.563787, -0.273089
457, 0.00000, -0.950993, -0.460685
458, 0.00000, -0.630297, -0.305257
459, 0.00000, -0.237917, -0.115235
460, 0.00000, 0.0774589, 0.0375151
461, 0.00000, 0.249977, 0.12107
462, 0.00000, 0.38352, 0.185741
463, 0.00000, 0.316438, 0.153249
464, 0.00000, 0.224202, 0.108581
465, 0.00000, 0.131273, 0.063577
466, 0.00000, 0.0628021, 0.0304162
467, 0.00000, 0.0376465, 0.0182329
468, 0.00000, 0.0377256, 0.0182713
469, 0.00000, 0.0417572, 0.0202239
470, 0.00000, 0.0704951, 0.0341421
471, 0.00000, 0.148167, 0.0717602
472, 0.00000, 0.249556, 0.120866
473, 0.00000, 0.298044, 0.144348
474, 0.00000, 0.249558, 0.120862
475, 0.00000, 0.075341, 0.0364891
476, 0.00000, 0.0833796, 0.0403823
477, 0.00000, 0.140605, 0.0680978
478, 0.00000, 0.294629, 0.1427
479, 0.00000, 0.494256, 0.239409
480, 0.00000, 0.58916, 0.285357
481, 0.00000, 0.494275, 0.239359
482, 0.00000, -0.011915, -0.00576916
483, 0.00000, -0.240401, -0.116437
484, 0.00000, -0.399086, -0.193298
485, 0.00000, -0.502818, -0.24354
486, 0.00000, -0.565615, -0.273957
487, 0.00000, -0.562522, -0.272465
488, 0.00000, -0.58057, -0.281262
489, 0.00000, -0.630296, -0.305251
490, 0.00000, -0.237917, -0.115235
491, 0.00000, 0.0774589, 0.0375151
492, 0.00000, 0.249977, 0.12107
493, 0.00000, 0.38352, 0.185741
494, 0.00000, 0.316438, 0.153249
495, 0.00000, 0.224202, 0.108581
496, 0.00000, 0.131273, 0.063577
497, 0.00000, 0.0628021, 0.0304162
498, 0.00000, 0.0376465, 0.0182329
499, 0.00000, 0.0377256, 0.0182713
500, 0.00000, 0.0417572, 0.0202239
501, 0.00000, 0.0704951, 0.0341421
502, 0.00000, 0.148167, 0.0717602
503, 0.00000, 0.249556, 0.120866
504, 0.00000, 0.298044, 0.144348
505, 0.00000, 0.249558, 0.120862
506, 0.00000, -0.0119147, -0.00577001
507, 0.00000, -0.240401, -0.116437
508, 0.00000, -0.399086, -0.193298
509, 0.00000, -0.502818, -0.24354
510, 0.00000, -0.565615, -0.273957
511, 0.00000, -1.0538, -0.510492
512, 0.00000, -0.95308, -0.461703
513, 0.00000, -0.6303, -0.305245
514, 0.00000, -0.237917, -0.115235
515, 0.00000, 0.0774589, 0.0375151
516, 0.00000, 0.249977, 0.12107
517, 0.00000, 0.38352, 0.185741
518, 0.00000, 0.316438, 0.153249
519, 0.00000, 0.224202, 0.108581
520, 0.00000, 0.131273, 0.063577
521, 0.00000, 0.0628021, 0.0304162
522, 0.00000, 0.0376465, 0.0182329
523, 0.00000, 0.0377256, 0.0182713
524, 0.00000, 0.0417572, 0.0202239
525, 0.00000, 0.0704951, 0.0341421
526, 0.00000, 0.148167, 0.0717602
527, 0.00000, 0.249556, 0.120866
528, 0.00000, 0.298044, 0.144348
529, 0.00000, 0.249558, 0.120862
530, 0.00000, -0.0119147, -0.00577001
531, 0.00000, -0.240401, -0.116437
532, 0.00000, -0.399086, -0.193298
533, 0.00000, -0.502818, -0.24354
534, 0.00000, -0.565615, -0.273957
535, 0.00000, -0.563787, -0.273089
536, 0.00000, -0.950993, -0.460685
537, 0.00000, -0.630297, -0.305257
538, 0.00000, -0.237917, -0.115235
539, 0.00000, 0.0774589, 0.0375151
540, 0.00000, 0.249977, 0.12107
541, 0.00000, 0.38352, 0.185741
542, 0.00000, 0.316438, 0.153249
543, 0.00000, 0.224202, 0.108581
544, 0.00000, 0.131273, 0.063577
545, 0.00000, 0.0628021, 0.0304162
546, 0.00000, 0.0376465, 0.0182329
547, 0.00000, 0.0377256, 0.0182713
548, 0.00000, 0.0417572, 0.0202239
549, 0.00000, 0.0704951, 0.0341421
550, 0.00000, 0.148167, 0.0717602
551, 0.00000, 0.249556, 0.120866
552, 0.00000, 0.298044, 0.144348
553, 0.00000, 0.249558, 0.120862
554, 0.00000, 0.075341, 0.0364891
555, 0.00000, 0.0833796, 0.0403823
556, 0.00000, 0.140605, 0.0680978
557, 0.00000, 0.294629, 0.1427
558, 0.00000, 0.494256, 0.239409
559, 0.00000, 0.58916, 0.285357
560, 0.00000, 0.494275, 0.239359
561, 0.00000, -0.011915, -0.00576916
562, 0.00000, -0.240401, -0.116437
563, 0.00000, -0.399086, -0.193298
564, 0.00000, -0.502818, -0.24354
565, 0.00000, -0.565615, -0.273957
566, 0.00000, -0.562522, -0.272465
567, 0.00000, -0.58057, -0.281262
568, 0.00000, -0.630296, -0.305251
569, 0.00000, -0.237917, -0.115235
570, 0.00000, 0.0774589, 0.0375151
571, 0.00000, 0.249977, 0.12107
572, 0.00000, 0.38352, 0.185741
573, 0.00000, 0.316438, 0.153249
574, 0.00000, 0.224202, 0.108581
575, 0.00000, 0.131273, 0.063577
576, 0.00000, 0.0628021, 0.0304162
577, 0.00000, 0.0376465, 0.0182329
578, 0.00000, 0.0377256, 0.0182713
579, 0.00000, 0.0417572, 0.0202239
580, 0.00000, 0.0704951, 0.0341421
581, 0.00000, 0.148167, 0.0717602
582, 0.00000, 0.249556, 0.120866
583, 0.00000, 0.298044, 0.144348
584, 0.00000, 0.249558, 0.120862
585, 0.00000, -0.0119147, -0.00577001
586, 0.00000, -0.240401, -0.116437
587, 0.00000, -0.399086, -0.193298
588, 0.00000, -0.502818, -0.24354
589, 0.00000, -0.565615, -0.273957
590, 0.00000, -1.0538, -0.510492
591, 0.00000, -0.95308, -0.461703
592, 0.00000, -0.6303, -0.305245
593, 0.00000, -0.237917, -0.115235
594, 0.00000, 0.0774589, 0.0375151
595, 0.00000, 0.249977, 0.12107
596, 0.00000, 0.38352, 0.185741
597, 0.00000, 0.316438, 0.153249
598, 0.00000, 0.224202, 0.108581
599, 0.00000, 0.131273, 0.063577
600, 0.00000, 0.0628021, 0.0304162
601, 0.00000, 0.0376465, 0.0182329
602, 0.00000, 0.0377256, 0.0182713
603, 0.00000, 0.0417572, 0.0202239
604, 0.00000, 0.0704951, 0.0341421
605, 0.00000, 0.148167, 0.0717602
606, 0.00000, 0.249556, 0.120866
607, 0.00000, 0.298044, 0.144348
608, 0.00000, 0.249558, 0.120862
609, 0.00000, -0.0119147, -0.00577001
610, 0.00000, -0.240401, -0.116437
611, 0.00000, -0.399086, -0.193298
612, 0.00000, -0.502818, -0.24354
613, 0.00000, -0.565615, -0.273957
614, 0.00000, -0.563787, -0.273089
615, 0.00000, -0.950993, -0.460685
616, 0.00000, -0.630297, -0.305257
617, 0.00000, -0.237917, -0.115235
618, 0.00000, 0.0774589, 0.0375151
619, 0.00000, 0.249977, 0.12107
620, 0.00000, 0.38352, 0.185741
621, 0.00000, 0.316438, 0.153249
622, 0.00000, 0.224202, 0.108581
623, 0.00000, 0.131273, 0.063577
624, 0.00000, 0.0628021, 0.0304162
625, 0.00000, 0.0376465, 0.0182329
626, 0.00000, 0.0377256, 0.0182713
627, 0.00000, 0.0417572, 0.0202239
628, 0.00000, 0.0704951, 0.0341421
629, 0.00000, 0.148167, 0.0717602
630, 0.00000, 0.249556, 0.120866
631, 0.00000, 0.298044, 0.144348
632, 0.00000, 0.249558, 0.120862
633, 0.00000, 0.075341, 0.0364891
634, 0.00000, 0.0833796, 0.0403823
635, 0.00000, 0.140605, 0.0680978
636, 0.00000, 0.294629, 0.1427
637, 0.00000, 0.494256, 0.239409
638, 0.00000, 0.58916, 0.285357
639, 0.00000, 0.494275, 0.239359
640, 0.00000, -0.011915, -0.00576916
641, 0.00000, -0.240401, -0.116437
642, 0.00000, -0.399086, -0.193298
643, 0.00000, -0.502818, -0.24354
644, 0.00000, -0.565615, -0.273957
645, 0.00000, -0.562522, -0.272465
646, 0.00000, -0.58057, -0.281262
647, 0.00000, -0.630296, -0.305251
648, 0.00000, -0.237917, -0.115235
649, 0.00000, 0.0774589, 0.0375151
650, 0.00000, 0.249977, 0.12107
651, 0.00000, 0.38352, 0.185741
652, 0.00000, 0.316438, 0.153249
653, 0.00000, 0.224202, 0.108581
654, 0.00000, 0.131273, 0.063577
655, 0.00000, 0.0628021, 0.0304162
656, 0.00000, 0.0376465, 0.0182329
657, 0.00000, 0.0377256, 0.0182713
658, 0.00000, 0.0417572, 0.0202239
659, 0.00000, 0.0704951, 0.0341421
660, 0.00000, 0.148167, 0.0717602
661, 0.00000, 0.249556, 0.120866
662, 0.00000, 0.298044, 0.144348
663, 0.00000, 0.249558, 0.120862
664, 0.00000, -0.0119147, -0.00577001
665, 0.00000, -0.240401, -0.116437
666, 0.00000, -0.399086, -0.193298
667, 0.00000, -0.502818, -0.24354
668, 0.00000, -0.565615, -0.273957
669, 0.00000, -1.0538, -0.510492
670, 0.00000, -0.95308, -0.461703
671, 0.00000, -0.6303, -0.305245
672, 0.00000, -0.237917, -0.115235
673, 0.00000, 0.0774589, 0.0375151
674, 0.00000, 0.249977, 0.12107
675, 0.00000, 0.38352, 0.185741
676, 0.00000, 0.316438, 0.153249
677, 0.00000, 0.224202, 0.108581
